id,a0,a1,a2,a3,a4,
uno,34,141.887,39.2917,3,-1,1
uno,39.1608,150.867,56.8634,3,-1,1
uno,38,27.1879,37.2917,3,-1,1
uno,34.5333,295.202,49.3361,3,-1,1
uno,33.2523,226.323,44.7552,3,-1,1
uno,35.343,339.205,36.0432,3,-1,1
uno,39.5598,144.258,39.9858,3,-1,1
uno,33.2727,342.492,31.5682,3,-1,1
uno,36.3638,214.45,64.0108,3,-1,1
uno,34.6667,342.795,34.1111,3,-1,1
uno,29.5897,150.919,30.8317,3,-1,1
uno,29.4098,332.909,36.1498,3,-1,1
uno,33.3602,182.175,30.4033,3,-1,1
uno,32.7692,232.963,32.9423,3,-1,1
uno,37.7647,262.138,52.1838,3,-1,1
uno,48,283.294,50.7773,3,-1,1
uno,30.7126,14.7148,45.3736,3,-1,1
uno,34.0723,8.4128,42.1649,3,-1,1
uno,38,201.458,43.0417,3,-1,1
uno,44.7752,4.23889,60.6058,3,-1,1
uno,33.5556,182.044,30.5602,3,-1,1
uno,33.4459,272.714,31.2542,3,-1,1
uno,43.1704,64.7107,37.6266,3,-1,1
uno,30.1647,180.416,34.918,3,-1,1
uno,40.9538,250.865,43.9546,3,-1,1
uno,35.8993,11.0902,33.0007,3,-1,1
uno,37.2,234.47,44.025,3,-1,1
uno,36.7826,221.177,35.0489,3,-1,1
uno,34.4211,170.411,51.3289,3,-1,1
uno,39.1819,356.81,64.1975,3,-1,1
uno,44.1117,284.236,32.5257,3,-1,1
uno,36.0619,224.057,37.7747,3,-1,1
uno,39.6813,16.8186,45.4599,3,-1,1
uno,28.3871,165.37,56.0957,3,-1,1
uno,30.6995,243.103,39.6934,3,-1,1
uno,37.7127,324.04,51.5771,3,-1,1
uno,40.2222,259.272,45.6713,3,-1,1
uno,42,270.93,42.125,3,-1,1
uno,32.7503,169.078,32.999,3,-1,1
uno,38.8696,325.204,42.6576,3,-1,1
uno,37.4286,261.432,38.1488,3,-1,1
uno,36.821,271.034,33.0247,3,-1,1
uno,32.5455,25.9683,41.3674,3,-1,1
uno,37.0826,359.945,48.0695,3,-1,1
uno,35.6221,273.368,48.014,3,-1,1
uno,35.1429,354.523,37.0536,3,-1,1
uno,31.5,5.92598,36.6875,3,-1,1
uno,37.2,246.706,34.125,3,-1,1
uno,27.3248,308.282,39.9231,3,-1,1
uno,35.7778,246.114,36.0046,3,-1,1
uno,32.6422,290.372,39.4016,3,-1,1
uno,35.7883,57.8059,41.0015,3,-1,1
uno,28.4915,10.9808,40.4779,3,-1,1
uno,40.1053,240.371,48.1118,3,-1,1
uno,37.8532,348.463,45.9445,3,-1,1
uno,33,239.348,53.5,3,-1,1
uno,48,247.818,36.6309,3,-1,1
uno,44.4,319.435,44.675,3,-1,1
uno,35.8064,188.19,48.004,3,-1,1
uno,48,231.555,58.2813,3,-1,1
uno,40.8,237.35,32.8,3,-1,1
uno,40.6667,335.563,30.6805,3,-1,1
uno,34.3725,263.402,30.4146,3,-1,1
uno,30,319.813,39.875,3,-1,1
uno,24,41.2579,33.5556,3,-1,1
uno,35.3333,243.519,41.0278,3,-1,1
uno,36.7952,298.625,31.0146,3,-1,1
uno,33.0339,349.415,30.8994,3,-1,1
uno,36.079,249.072,34.0005,3,-1,1
uno,38.25,226.823,34.2813,3,-1,1
uno,48,5.09379,59.7773,3,-1,1
uno,38.6612,223.734,63.6776,3,-1,1
uno,24,83.1268,36.5742,3,-1,1
uno,38.2892,304.959,51.0144,3,-1,1
uno,29.489,20.4797,46.4002,3,-1,1
uno,38.5129,11.539,31.4924,3,-1,1
uno,30,40.1645,57.625,3,-1,1
uno,36.8571,355.663,34.0179,3,-1,1
uno,32.1096,293.853,48.2115,3,-1,1
uno,40.6667,320.253,42.3611,3,-1,1
uno,36.5325,262.812,32.0307,3,-1,1
uno,40.875,85.1618,32.8802,3,-1,1
uno,35.625,219.965,43.0156,3,-1,1
uno,30.6316,178.463,37.9013,3,-1,1
uno,33.4286,315.78,50.4821,3,-1,1
uno,34.1635,120.17,43.3587,3,-1,1
uno,37.8983,148.971,33.2197,3,-1,1
uno,34.2581,349.228,33.3266,3,-1,1
uno,37.4893,187.495,51.1496,3,-1,1
uno,38.151,252.683,51.3075,3,-1,1
uno,35.4545,65.1112,32.0114,3,-1,1
uno,48,303.934,43.4443,3,-1,1
uno,43.9758,39.2968,38.2241,3,-1,1
uno,39.8569,226.567,34.0146,3,-1,1
uno,37.5778,84.8253,39.0618,3,-1,1
uno,35.2492,157.304,33.0591,3,-1,1
uno,32.8084,353.418,34.3694,3,-1,1
uno,27.7585,44.8226,56.7693,3,-1,1
uno,39.1765,254.966,40.5956,3,-1,1
uno,34.5138,224.243,32.2581,3,-1,1
uno,33.0365,326.874,36.4082,3,-1,1
uno,38,306.048,37.1667,3,-1,1
uno,34.6154,313.143,35.2596,3,-1,1
uno,36.4196,230.265,49.0131,3,-1,1
uno,36,264.892,34,3,-1,1
uno,35.845,117.232,31.0011,3,-1,1
uno,37.0588,221.648,30.0662,3,-1,1
uno,33.9729,157.364,30.2346,3,-1,1
uno,36.7453,25.0495,46.0441,3,-1,1
uno,45.7794,236.23,35.6526,3,-1,1
uno,29.1487,325.772,49.86,3,-1,1
uno,42,20.6733,34.8055,3,-1,1
uno,24,2.69889,41.667,3,-1,1
uno,37.5789,41.7617,36.1645,3,-1,1
uno,36.9474,137.378,44.0592,3,-1,1
uno,26.9734,120.403,44.6149,3,-1,1
uno,34.6922,226.245,41.0975,3,-1,1
uno,36.2911,241.574,34.0056,3,-1,1
uno,45.5428,141.871,56.7871,3,-1,1
uno,32.2068,61.5369,59.4487,3,-1,1
uno,36.1911,38.6747,30.0022,3,-1,1
uno,35.2584,66.0085,33.0567,3,-1,1
uno,38.1818,50.8642,36.3636,3,-1,1
uno,35.2133,332.718,40.2178,3,-1,1
uno,48,118.975,39.2227,3,-1,1
uno,36.8,127.62,30.0667,3,-1,1
uno,33.5494,86.2048,36.6218,3,-1,1
uno,30.9231,66.4361,40.1635,3,-1,1
uno,34.035,182.446,45.2651,3,-1,1
uno,36,350.202,66.2861,3,-1,1
uno,38.2872,245.894,40.1192,3,-1,1
uno,35.3361,335.594,39.0405,3,-1,1
uno,34.145,263.276,47.3651,3,-1,1
uno,44.5697,322.765,43.7299,3,-1,1
uno,45.3749,41.541,37.0851,3,-1,1
uno,31.0588,347.945,51.8824,3,-1,1
uno,32.4812,248.106,42.4092,3,-1,1
uno,41.7099,53.3576,35.5597,3,-1,1
uno,36.0123,254.874,47,3,-1,1
uno,33.4286,249.345,40.3214,3,-1,1
uno,33.4286,305.317,41.4821,3,-1,1
uno,34.4132,273.879,41.2351,3,-1,1
uno,35.3974,125.303,32.0321,3,-1,1
uno,37.6643,77.3705,33.1656,3,-1,1
uno,36.7499,288.421,43.0521,3,-1,1
uno,39.3542,323.782,44.0631,3,-1,1
uno,34.2049,284.331,31.1378,3,-1,1
uno,39,331.726,39.75,3,-1,1
uno,36.2709,191.152,39.0037,3,-1,1
uno,24.4857,18.7267,33.3379,3,-1,1
uno,40.2446,98.7545,37.4276,3,-1,1
uno,48,96.8923,42.5557,3,-1,1
uno,33.3333,239.745,34.4444,3,-1,1
uno,40.0623,256.552,33.9082,3,-1,1
uno,38.8,286.94,31.4083,3,-1,1
uno,36.2222,241.804,31.0046,3,-1,1
uno,42,95.5939,34.2743,3,-1,1
uno,48,65.8481,35.8232,3,-1,1
uno,36.7826,242.886,50.0489,3,-1,1
uno,34.1194,243.26,31.2688,3,-1,1
uno,30,249.965,47,3,-1,1
uno,43.5951,256.185,52.5887,3,-1,1
uno,34.0781,59.4154,33.136,3,-1,1
uno,39.2865,67.2042,33.9208,3,-1,1
uno,41.186,208.353,30.4786,3,-1,1
uno,31.0909,236.476,33.9205,3,-1,1
uno,39.5242,255.136,36.6271,3,-1,1
uno,33.9439,254.647,33.656,3,-1,1
uno,41.1772,290.91,32.3574,3,-1,1
uno,30,237.715,39.75,3,-1,1
uno,35.8154,254.212,38.0017,3,-1,1
uno,39.6813,140.645,49.5682,3,-1,1
uno,36.3471,253.575,43.3672,3,-1,1
uno,35.7778,257.015,35.0046,3,-1,1
uno,32.7692,202.686,42.9423,3,-1,1
uno,38.8131,321.756,54.9312,3,-1,1
uno,42,142.873,50.3611,3,-1,1
uno,33.1069,67.9025,52.6274,3,-1,1
uno,33.8851,107.048,45.5394,3,-1,1
uno,36.5353,281.646,44.0218,3,-1,1
uno,37.7592,270.811,37.2128,3,-1,1
uno,37.7046,139.492,31.1973,3,-1,1
uno,39.1881,300.28,56.9679,3,-1,1
uno,37.8462,210.28,42.3077,3,-1,1
uno,31.4352,236.949,34.7396,3,-1,1
uno,42.1183,355.109,51.0297,3,-1,1
uno,35.8723,269.504,44.0018,3,-1,1
uno,40.5,145.42,55.5625,3,-1,1
uno,35.6808,254.542,37.0063,3,-1,1
uno,35.6842,240.698,46.0132,3,-1,1
uno,34.2353,243.346,34.1838,3,-1,1
uno,39.8601,253.479,30.8704,3,-1,1
uno,32.935,278.763,33.8636,3,-1,1
uno,35.4,67.581,34.025,3,-1,1
uno,40.4,292.786,34.0083,3,-1,1
uno,33.2,276.514,47.4083,3,-1,1
uno,39.0139,255.363,39.9389,3,-1,1
uno,33.36,281.907,30.605,3,-1,1
uno,38.6866,246.257,35.2116,3,-1,1
uno,41.4172,280.551,31.1781,3,-1,1
uno,36.3529,149.831,34.0073,3,-1,1
uno,31.5,151.812,40.6875,3,-1,1
uno,34.8594,207.679,49.1215,3,-1,1
uno,34.8889,233.875,49.1157,3,-1,1
uno,30,244.079,37.375,3,-1,1
uno,37.3605,18.217,50.4005,3,-1,1
uno,36,86.1072,34,3,-1,1
uno,41.2,248.899,40.4083,3,-1,1
uno,34.3345,295.304,36.2933,3,-1,1
uno,33.3052,195.725,40.6612,3,-1,1
uno,24,289.76,40.1111,3,-1,1
uno,28.3636,285.944,46.4546,3,-1,1
uno,32.5263,299.807,41.5921,3,-1,1
uno,35.4194,353.34,43.0363,3,-1,1
uno,33.0857,32.8527,37.0321,3,-1,1
uno,32.3077,28.9871,35.2308,3,-1,1
uno,34.2053,279.314,41.1602,3,-1,1
uno,35.9581,276.01,52.0002,3,-1,1
uno,38.8897,241.897,43.4475,3,-1,1
uno,30,113.514,33.25,3,-1,1
uno,39,85.4825,30.375,3,-1,1
uno,37.6992,146.137,32.6259,3,-1,1
uno,37.9716,181.973,75.3217,3,-1,1
uno,33.5485,273.208,55.4875,3,-1,1
uno,34,312.237,38.375,3,-1,1
uno,35.25,277.519,45.0313,3,-1,1
uno,42.4377,258.15,45.7287,3,-1,1
uno,39.6,236.905,31.225,3,-1,1
uno,40.2857,248.443,38.4464,3,-1,1
uno,34.8,66.9791,41.125,3,-1,1
uno,35.7693,76.1495,36.0021,3,-1,1
uno,31.3105,67.5,48.1144,3,-1,1
uno,39.6,84.2939,32.225,3,-1,1
uno,28.1466,58.3132,32.3506,3,-1,1
uno,43.7616,218.973,32.7285,3,-1,1
uno,40.3457,243.698,31.5816,3,-1,1
uno,43.3194,59.546,34.4331,3,-1,1
uno,38.5714,63.5927,31.3214,3,-1,1
uno,38,232.801,35.125,3,-1,1
uno,40.4,347.904,40.0083,3,-1,1
uno,28.8116,20.0848,34.2445,3,-1,1
uno,35.2893,251.366,31.0282,3,-1,1
uno,34.0107,289.946,57.5337,3,-1,1
uno,35.4935,291.296,42.4334,3,-1,1
uno,36.2222,251.262,31.0046,3,-1,1
uno,32.8937,51.3982,37.2027,3,-1,1
uno,37.7419,55.5226,49.3266,3,-1,1
uno,48,278.543,33,3,-1,1
uno,37.3437,270.277,41.8031,3,-1,1
uno,38.25,56.5264,31.2813,3,-1,1
uno,46.3207,76.3078,37.0816,3,-1,1
uno,24.5484,150.267,57.8946,3,-1,1
uno,38.5714,209.54,33.3214,3,-1,1
uno,33.4485,226.989,34.3736,3,-1,1
uno,31.9266,243.124,44.9281,3,-1,1
uno,42.7579,273.902,34.4468,3,-1,1
uno,31.3886,79.0123,32.67,3,-1,1
uno,39.9137,113.011,46.7725,3,-1,1
uno,39,184.857,47.375,3,-1,1
uno,30.2176,189.6,57.6013,3,-1,1
uno,31.0089,332.196,52.172,3,-1,1
uno,33.3547,234.416,35.5733,3,-1,1
uno,38.4603,243.712,44.285,3,-1,1
uno,34.5377,51.3365,36.0982,3,-1,1
uno,36.5455,124.265,32.0114,3,-1,1
uno,33.8182,81.455,30.3636,3,-1,1
uno,32.4,82.4397,30.675,3,-1,1
uno,34.9412,82.9426,38.1324,3,-1,1
uno,41.5504,219.33,48.3338,3,-1,1
uno,38.975,241.743,59.7038,3,-1,1
uno,36.2857,86.4341,32.006,3,-1,1
uno,30,327.481,45.125,3,-1,1
uno,42,288.704,31,3,-1,1
uno,38.5626,111.969,35.6205,3,-1,1
uno,41.0769,121,38.1635,3,-1,1
uno,38.7601,132.709,43.2939,3,-1,1
uno,34.9412,117.796,31.0662,3,-1,1
uno,31.7144,262.336,31.6368,3,-1,1
uno,33.6,215.332,31.4,3,-1,1
uno,37.2,95.6742,41.05,3,-1,1
uno,40.0688,55.359,39.1053,3,-1,1
uno,36.4933,54.7337,34.4434,3,-1,1
uno,39.7591,41.2053,33.905,3,-1,1
uno,39.2543,252.563,37.4821,3,-1,1
uno,36.8571,227.353,37.0357,3,-1,1
uno,37.5556,306.926,31.2268,3,-1,1
uno,41.666,88.3891,41.513,3,-1,1
uno,30.6354,119.58,32.2662,3,-1,1
uno,31.8462,258.114,34.7788,3,-1,1
uno,39.907,282.376,35.5194,3,-1,1
uno,31.8753,33.7102,34.8402,3,-1,1
uno,40.485,54.0457,58.7715,3,-1,1
uno,33.9686,221.118,33.0481,3,-1,1
uno,40.446,234.343,35.06,3,-1,1
uno,38.2105,264.199,42.3224,3,-1,1
uno,36.6779,27.0883,31.0287,3,-1,1
uno,31.9459,250.202,61.1115,3,-1,1
uno,35.652,236.676,33.1274,3,-1,1
uno,33.75,237.651,33.2813,3,-1,1
uno,37.9025,250.408,79.458,3,-1,1
uno,31.5145,82.2008,30.7995,3,-1,1
uno,32.551,63.3266,33.6819,3,-1,1
uno,38,85.0198,38.2083,3,-1,1
uno,40.6369,294.013,74.9003,3,-1,1
uno,34.9811,248.888,62.191,3,-1,1
uno,39.0983,242.369,58.5514,3,-1,1
uno,34.8834,75.6475,38.0813,3,-1,1
uno,37.7647,55.3164,33.1838,3,-1,1
uno,35.9026,119.804,53.0009,3,-1,1
uno,39.1765,120.139,42.5956,3,-1,1
uno,36.7955,300.96,82.2493,3,-1,1
uno,36.3157,238.568,33.0058,3,-1,1
uno,35.25,237.735,44.0313,3,-1,1
uno,33.1579,298.949,34.5329,3,-1,1
uno,35.281,107.202,45.8854,3,-1,1
uno,31.5732,145.038,32.6265,3,-1,1
uno,36.6,251.409,38.025,3,-1,1
uno,36.6785,278.12,43.0324,3,-1,1
uno,36,109.116,38,3,-1,1
uno,37.7647,72.962,38.1838,3,-1,1
uno,35.5315,118.684,39.0042,3,-1,1
uno,32.1646,215.738,34.371,3,-1,1
uno,36.5852,242.904,30.0108,3,-1,1
uno,37.8876,85.7773,56.0361,3,-1,1
uno,36.4083,84.0522,44.0422,3,-1,1
uno,39.5209,105.57,39.8064,3,-1,1
uno,37.3018,116.538,39.5304,3,-1,1
uno,36,51.2852,31,3,-1,1
uno,35.1329,281.545,31.1004,3,-1,1
uno,32,264.32,33.6667,3,-1,1
uno,37.5,247.358,41.125,3,-1,1
uno,41.8566,111.223,36.9282,3,-1,1
uno,38.7273,245.273,70.4205,3,-1,1
uno,34.2969,293.39,73.5962,3,-1,1
uno,42,77.439,47.5,3,-1,1
uno,32.6898,83.3502,41.9808,3,-1,1
uno,32.2962,281.702,49.9438,3,-1,1
uno,24,259.127,44,3,-1,1
uno,34.0755,246.002,38.3029,3,-1,1
uno,40.6667,29.12,30.6805,3,-1,1
uno,47.6537,72.0586,46.4491,3,-1,1
uno,34.4109,250.444,36.1803,3,-1,1
uno,36.8108,83.9188,58.0845,3,-1,1
uno,35.5814,71.4359,46.0262,3,-1,1
uno,38.6577,82.3893,42.1761,3,-1,1
uno,39.7913,67.4958,45.0847,3,-1,1
uno,37.7056,90.2362,63.5687,3,-1,1
uno,24,55.3213,58.5556,3,-1,1
uno,37,245.697,34.0417,3,-1,1
uno,40.7755,115.867,44.776,3,-1,1
uno,34.2162,66.9911,46.4088,3,-1,1
uno,35.6471,96.715,36.0073,3,-1,1
uno,37.3043,65.5522,40.1359,3,-1,1
uno,33.5294,103.341,30.3603,3,-1,1
uno,36.4257,83.8563,42.0163,3,-1,1
uno,32.7141,66.7188,47.7926,3,-1,1
uno,39.6857,199.791,31.7337,3,-1,1
uno,33.0039,113.188,39.5821,3,-1,1
uno,40.1163,84.3727,42.1244,3,-1,1
uno,48,77.4735,40,3,-1,1
uno,40.9714,310.04,35.5957,3,-1,1
uno,34.3636,208.189,33.1023,3,-1,1
uno,32,77.4053,34.3333,3,-1,1
uno,37.5267,214.919,30.0758,3,-1,1
uno,38.2758,212.612,32.3477,3,-1,1
uno,34.6667,72.2777,33.1111,3,-1,1
uno,31.125,61.6036,36.6406,3,-1,1
uno,42,129.955,46.0834,3,-1,1
uno,34.5762,111.229,40.0923,3,-1,1
uno,31.2719,60.456,35.4646,3,-1,1
uno,33.142,237.257,45.4184,3,-1,1
uno,42.8416,98.2023,56.3173,3,-1,1
uno,48,256.004,35.667,3,-1,1
uno,37.8478,217.635,34.1713,3,-1,1
uno,26.9304,83.9114,68.7293,3,-1,1
uno,36.2609,72.5687,31.0054,3,-1,1
uno,39.7982,127.705,33.273,3,-1,1
uno,41.0411,224.456,46.3426,3,-1,1
uno,38.9032,144.54,69.9073,3,-1,1
uno,32.5714,72.2144,36.5714,3,-1,1
uno,31.3333,73.9836,50.7222,3,-1,1
uno,32.25,73.5588,34.7813,3,-1,1
uno,37.5,119.78,32.0625,3,-1,1
uno,33.1787,79.9401,65.3548,3,-1,1
uno,38.8421,61.063,36.5329,3,-1,1
uno,45.3194,133.037,35.2491,3,-1,1
uno,36.6667,26.0577,36.0139,3,-1,1
uno,34.6131,71.5732,40.8439,3,-1,1
uno,35.6808,98.0808,50.0087,3,-1,1
uno,39.2969,332.039,35.8823,3,-1,1
uno,37.5556,170.84,35.2268,3,-1,1
uno,38.9266,114.401,41.0325,3,-1,1
uno,40.8963,55.8048,66.6501,3,-1,1
uno,40,68.7135,38.3333,3,-1,1
uno,30,75.02,33.6945,3,-1,1
uno,42.4026,61.3968,44.4239,3,-1,1
uno,36.8571,57.038,32.0357,3,-1,1
uno,34.3636,186.554,57.4091,3,-1,1
uno,34.1274,286.551,50.2124,3,-1,1
uno,38.7009,293.097,49.3843,3,-1,1
uno,36.4615,62.9217,31.0096,3,-1,1
uno,37.6364,99.1218,36.2046,3,-1,1
uno,34.5946,67.9899,45.8811,3,-1,1
uno,36.791,18.5671,38.0751,3,-1,1
uno,39.6,25.9305,40.225,3,-1,1
uno,33.0968,117.981,42.9073,3,-1,1
uno,36.6667,61.5924,37.0417,3,-1,1
uno,48,96.3506,41.9668,3,-1,1
uno,37.1329,60.6416,61.2099,3,-1,1
uno,37.019,84.5398,48.111,3,-1,1
uno,32.86,61.3079,30.1648,3,-1,1
uno,37.217,274.753,42.1757,3,-1,1
uno,29.3872,70.9743,40.3114,3,-1,1
uno,24,10.7847,31.8887,3,-1,1
uno,38.8787,172.441,38.5531,3,-1,1
uno,40.7727,41.615,56.5467,3,-1,1
uno,42,92.8248,38.4008,3,-1,1
uno,31.8,73.1643,32.225,3,-1,1
uno,38.459,119.358,32.2846,3,-1,1
uno,42,13.2142,30.875,3,-1,1
uno,42,48.0882,36.2002,3,-1,1
uno,42.158,122.659,33.997,3,-1,1
uno,30,17.0396,37.75,3,-1,1
uno,40.0541,126.473,89.1115,3,-1,1
uno,33.3159,107.654,37.6913,3,-1,1
uno,47.3336,358.654,47.4431,3,-1,1
uno,38.4,335.759,33.4,3,-1,1
uno,39.2308,352.688,45.9423,3,-1,1
uno,41.1429,36.0898,36.2857,3,-1,1
uno,38.3077,70.6848,30.2404,3,-1,1
uno,34.3505,134.702,39.2371,3,-1,1
uno,38.2105,138.416,39.3224,3,-1,1
uno,42.3022,135.316,43.6725,3,-1,1
uno,37.3721,104.573,53.2554,3,-1,1
uno,40.1361,331.479,44.7847,3,-1,1
uno,39.1765,142.287,30.5956,3,-1,1
uno,39.7283,143.072,40.5397,3,-1,1
uno,28.9899,137.903,38.8886,3,-1,1
uno,34.5516,169.374,38.0939,3,-1,1
uno,35.0909,2.42392,41.0947,3,-1,1
uno,30.6453,7.19739,58.2617,3,-1,1
uno,42,4.1488,34.5139,3,-1,1
uno,42,158.89,49.7528,3,-1,1
uno,40.8571,4.57704,37.7202,3,-1,1
uno,47.5977,8.27325,40.5032,3,-1,1
uno,44.3939,104.065,34.3193,3,-1,1
uno,40.1538,159.013,40.7788,3,-1,1
uno,27.0091,109.647,34.2468,3,-1,1
uno,35.6136,292.114,55.0127,3,-1,1
uno,31.2784,335.916,66.5522,3,-1,1
uno,38.3357,144.991,30.5242,3,-1,1
uno,41.4919,124.784,31.255,3,-1,1
uno,44.4052,182.494,36.8178,3,-1,1
uno,48,128.808,41,3,-1,1
uno,36.3725,132.092,51.0091,3,-1,1
uno,35.8058,329.738,39.0022,3,-1,1
uno,31.6075,325.537,40.3924,3,-1,1
uno,33,130.109,36.5,3,-1,1
uno,41.5867,129.243,38.3664,3,-1,1
uno,43.1344,133.173,38.4533,3,-1,1
uno,42,69.752,34.25,3,-1,1
uno,36.5455,123.604,46.0114,3,-1,1
uno,40.4027,54.5436,50.9992,3,-1,1
uno,32.9347,359.447,38.7401,3,-1,1
uno,35,235.201,36.0417,3,-1,1
uno,35.0195,290.52,36.16,3,-1,1
uno,48,265.115,34.1592,3,-1,1
uno,36.8693,140.856,30.9386,3,-1,1
uno,34.8,87.1767,36.1,3,-1,1
uno,48,17.0331,46.8887,3,-1,1
uno,37.3714,54.1466,30.0884,3,-1,1
uno,38.7692,114.991,33.6923,3,-1,1
uno,33.5034,72.0651,32.2751,3,-1,1
uno,39.4737,124.211,34.7961,3,-1,1
uno,34,231.094,32.0417,3,-1,1
uno,38.5714,62.6639,34.3214,3,-1,1
uno,36.7219,213.6,37.8821,3,-1,1
uno,42.0956,90.7274,45.2923,3,-1,1
uno,30,161.248,34.5,3,-1,1
uno,47.3791,150.031,58.7868,3,-1,1
uno,37.9883,158.22,47.703,3,-1,1
uno,40.3975,59.0043,32.0056,3,-1,1
uno,37.8659,132.81,30.1053,3,-1,1
uno,38,165.133,41.1667,3,-1,1
uno,37.7143,266.16,33.1429,3,-1,1
uno,32.6087,154.422,36.9185,3,-1,1
uno,39.8182,246.63,34.5568,3,-1,1
uno,30.663,66.9438,30.9422,3,-1,1
uno,48,233.46,32,3,-1,1
uno,41.0816,67.1119,39.1716,3,-1,1
uno,36.3158,49.1587,35.0037,3,-1,1
uno,35.193,45.9364,31.0199,3,-1,1
uno,31.2,171.62,30.8,3,-1,1
uno,30.4852,354.586,35.1399,3,-1,1
uno,36,218.407,36,4,-1,1
uno,49.1217,235.664,54.0626,4,-1,1
uno,57.8146,86.6845,45.9183,4,-1,1
uno,46.1143,104.713,37.144,4,-1,1
uno,45.1765,104.396,43.3137,4,-1,1
uno,54.9804,104.492,37.2245,4,-1,1
uno,45.2727,92.0643,57.0947,4,-1,1
uno,53.52,249.427,39.2735,4,-1,1
uno,54.4401,131.436,44.7318,4,-1,1
uno,49.5,102.307,31.0625,4,-1,1
uno,42,269.193,30.8333,4,-1,1
uno,56.625,235.93,33.7552,4,-1,1
uno,58.2857,97.9954,60.1429,4,-1,1
uno,48.0071,237.02,32.8203,4,-1,1
uno,53.4894,94.1693,38.6392,4,-1,1
uno,51.931,235.023,44.5187,4,-1,1
uno,36,131.573,42.9637,4,-1,1
uno,47.3441,56.2109,43.0071,4,-1,1
uno,55.8987,70.1743,33.3818,4,-1,1
uno,51.649,73.9006,36.9508,4,-1,1
uno,48.6539,105.439,34.0181,4,-1,1
uno,55.6505,68.2608,41.9975,4,-1,1
uno,49.1395,74.0807,41.0598,4,-1,1
uno,58,58.2345,34.0417,4,-1,1
uno,42.5614,114.773,48.9541,4,-1,1
uno,56.1968,76.7377,45.5286,4,-1,1
uno,36,136.446,46,4,-1,1
uno,42,193.127,31.125,4,-1,1
uno,55.0909,106.661,51.2803,4,-1,1
uno,45.774,90.5452,66.897,4,-1,1
uno,45.2727,58.3204,37.1894,4,-1,1
uno,56.087,108.281,35.4819,4,-1,1
uno,50.7963,111.008,47.4445,4,-1,1
uno,49.4717,65.8591,49.1329,4,-1,1
uno,51.9574,175.421,32.8519,4,-1,1
uno,54.8571,154.099,32.5238,4,-1,1
uno,50.2523,105.835,41.1193,4,-1,1
uno,57.3729,141.309,31.6967,4,-1,1
uno,56.0505,101.069,39.5935,4,-1,1
uno,58.8589,85.1715,43.9131,4,-1,1
uno,58.8,177.659,44.025,4,-1,1
uno,56.9558,103.702,46.8252,4,-1,1
uno,38.9979,173.037,32.2862,4,-1,1
uno,56.3786,158.926,32.4873,4,-1,1
uno,62.6235,94.2702,43.445,4,-1,1
uno,52.6954,117.67,45.1886,4,-1,1
uno,51.9355,118.247,50.0703,4,-1,1
uno,45.4839,113.538,45.2271,4,-1,1
uno,54.7059,170.285,32.8848,4,-1,1
uno,54.7059,113.301,66.6544,4,-1,1
uno,44.1176,111.58,32.5931,4,-1,1
uno,47.7884,113.733,39.1287,4,-1,1
uno,52.0894,61.0934,34.7636,4,-1,1
uno,50.1818,151.492,43.3636,4,-1,1
uno,58.5,124.793,37.0625,4,-1,1
uno,56.6667,134.803,39.3472,4,-1,1
uno,51.1268,55.522,33.4464,4,-1,1
uno,62.5714,227.679,36.881,4,-1,1
uno,51.6923,133.722,34.4102,4,-1,1
uno,49.8515,126.753,37.19,4,-1,1
uno,56.625,181.241,35.7552,4,-1,1
uno,50.0024,128.234,41.4971,4,-1,1
uno,46.5,303.984,31.0417,4,-1,1
uno,52,152.889,30.3333,4,-1,1
uno,49.9634,147.62,41.2001,4,-1,1
uno,42.36,340.127,37.7514,4,-1,1
uno,51.0962,204.44,41.1317,4,-1,1
uno,50,5.95955,45.0833,4,-1,1
uno,56.5263,185.216,61.7961,4,-1,1
uno,48.288,234.554,31.8846,4,-1,1
uno,52.4519,317.272,31.237,4,-1,1
uno,64.4315,184.882,38.5228,4,-1,1
uno,48.8571,233.697,36.0179,4,-1,1
uno,46.5507,177.242,43.0683,4,-1,1
uno,49.6041,176.382,46.0825,4,-1,1
uno,54.6026,230.06,34.9047,4,-1,1
uno,57.4844,263.189,43.9798,4,-1,1
uno,51.4458,81.9855,32.2032,4,-1,1
uno,48.5516,327.928,38.0127,4,-1,1
uno,58.3636,263.351,39.7349,4,-1,1
uno,45,17.3712,32.375,4,-1,1
uno,48.8032,259.07,45.0264,4,-1,1
uno,42.9159,160.763,31.9141,4,-1,1
uno,50.7642,132.828,55.2413,4,-1,1
uno,44.5379,221.347,37.436,4,-1,1
uno,42,160.341,43.5417,4,-1,1
uno,36,132.36,59.2988,4,-1,1
uno,57.4286,198.496,40.1607,4,-1,1
uno,43.9861,150.734,50.545,4,-1,1
uno,58.8828,200.205,38.417,4,-1,1
uno,52.134,273.081,46.8344,4,-1,1
uno,47.345,330.266,41.0141,4,-1,1
uno,54.1456,293.006,37.4977,4,-1,1
uno,48.1422,121.795,44.0005,4,-1,1
uno,53.5225,270.096,33.8828,4,-1,1
uno,48.1463,0.616571,55.001,4,-1,1
uno,54.96,241.206,45.4017,4,-1,1
uno,53.4599,298.014,35.8399,4,-1,1
uno,49.5349,169.532,37.1172,4,-1,1
uno,50.4,191.533,35.2,4,-1,1
